	antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
888	frozenset({562})	frozenset({995})	0.009024064171122994	0.04378342245989305	0.009024064171122994	1.0	22.83969465648855	0.008628959757213532	inf
1479	frozenset({287})	frozenset({16})	0.037098930481283425	0.03877005347593583	0.00810494652406417	0.21846846846846843	5.6349798073935995	0.006666619005404786	1.2299311131316555
801	frozenset({76})	frozenset({576})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
969	frozenset({1047})	frozenset({379, 859})	0.011363636363636364	0.008856951871657755	0.008856951871657755	0.7794117647058824	88.0	0.008756304691298008	4.493181818181818
855	frozenset({867})	frozenset({1035})	0.009107620320855615	0.01821524064171123	0.009107620320855615	1.0	54.89908256880734	0.008941722825037891	inf
1455	frozenset({287})	frozenset({912})	0.037098930481283425	0.01763034759358289	0.00810494652406417	0.21846846846846843	12.391614363178341	0.007450879484328977	1.2569801892462513
246	frozenset({18})	frozenset({285})	0.1459725935828877	0.013953877005347594	0.013953877005347594	0.09559244419004008	6.850601030337723	0.011916993388340388	1.0902674537162391
463	frozenset({1047})	frozenset({859})	0.011363636363636364	0.06366978609625669	0.011363636363636364	1.0	15.706036745406823	0.010640116067087993	inf
48	frozenset({18})	frozenset({1046})	0.1459725935828877	0.025651737967914437	0.019886363636363636	0.13623354321694334	5.31088939811198	0.01614191291527853	1.1280228056792934
564	frozenset({909})	frozenset({801, 431})	0.01044451871657754	0.04712566844919786	0.01044451871657754	1.0	21.21985815602837	0.009952313790428666	inf
94	frozenset({32, 801})	frozenset({228})	0.017129010695187165	0.12842580213903743	0.017129010695187165	1.0	7.7865972674040345	0.014929203756809603	inf
716	frozenset({545})	frozenset({234})	0.014538770053475937	0.013368983957219251	0.009441844919786096	0.6494252873563218	48.57701149425287	0.009247476336183476	2.8143245375646524
15	frozenset({431})	frozenset({801, 228})	0.09617312834224599	0.06074532085561497	0.04169451871657754	0.43353605560382275	7.136945685648626	0.03585245117773957	1.6581014351153178
1445	frozenset({696})	frozenset({1045, 207})	0.014705882352941176	0.008188502673796791	0.008188502673796791	0.5568181818181818	68.0	0.00806808351682919	2.237933634992458
664	frozenset({287, 599})	frozenset({815})	0.009441844919786096	0.012032085561497326	0.009441844919786096	1.0	83.11111111111111	0.009328239833852841	inf
1424	frozenset({696})	frozenset({411})	0.014705882352941176	0.008188502673796791	0.008188502673796791	0.5568181818181818	68.0	0.00806808351682919	2.237933634992458
751	frozenset({947})	frozenset({842})	0.009274732620320856	0.027322860962566847	0.009274732620320856	1.0	36.59938837920489	0.009021320390470846	inf
1217	frozenset({965})	frozenset({41, 539})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
1018	frozenset({379, 859})	frozenset({78})	0.008856951871657755	0.008856951871657755	0.008856951871657755	1.0	112.90566037735849	0.008778506275200893	inf
916	frozenset({995})	frozenset({95})	0.04378342245989305	0.009024064171122994	0.009024064171122994	0.20610687022900762	22.83969465648855	0.008628959757213532	1.2482485345536816
222	frozenset({770})	frozenset({581})	0.016711229946524065	0.014622326203208556	0.014622326203208556	0.8749999999999999	59.839999999999996	0.014377969147673654	7.883021390374324
534	frozenset({611})	frozenset({846})	0.011196524064171123	0.028910427807486632	0.011196524064171123	1.0	34.589595375722546	0.010872827763519116	inf
943	frozenset({95})	frozenset({562})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
574	frozenset({228, 909})	frozenset({32})	0.01044451871657754	0.05731951871657754	0.01044451871657754	1.0	17.44606413994169	0.00984584393051703	inf
70	frozenset({953})	frozenset({479})	0.022393048128342245	0.018967245989304812	0.01821524064171123	0.8134328358208955	42.886185811032945	0.01779050618941062	5.258335561497327
1476	frozenset({912})	frozenset({801, 287})	0.01763034759358289	0.016794786096256686	0.00810494652406417	0.45971563981042646	27.372521279856635	0.007808848607427292	1.8197921064358755
785	frozenset({576})	frozenset({947, 76})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
892	frozenset({332, 95})	frozenset({562})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
1301	frozenset({16, 252})	frozenset({595})	0.008355614973262033	0.022727272727272728	0.008355614973262033	1.0	44.0	0.008165714632960622	inf
439	frozenset({1003})	frozenset({9, 378})	0.02540106951871658	0.012115641711229946	0.012115641711229946	0.47697368421052627	39.368421052631575	0.011807891453859132	1.8887851881747555
1289	frozenset({801, 1028})	frozenset({595})	0.012616978609625669	0.022727272727272728	0.008355614973262033	0.6622516556291391	29.139072847682122	0.008068865459406903	2.8934937611408205
948	frozenset({185})	frozenset({31})	0.022142379679144383	0.07946189839572193	0.008940508021390374	0.4037735849056604	5.0813483324405295	0.007181032497086705	1.5439404868679347
41	frozenset({595})	frozenset({16})	0.022727272727272728	0.03877005347593583	0.022727272727272728	1.0	25.79310344827586	0.021846135148274187	inf
1150	frozenset({801, 956})	frozenset({431})	0.011029411764705883	0.09617312834224599	0.008522727272727272	0.7727272727272726	8.034752389226758	0.007461994239540736	3.976838235294115
209	frozenset({32})	frozenset({228, 677})	0.05731951871657754	0.01579211229946524	0.01579211229946524	0.2755102040816327	17.446064139941694	0.01488691602294175	1.3584841266852452
110	frozenset({1002})	frozenset({18, 228})	0.021557486631016042	0.035010026737967916	0.016794786096256686	0.7790697674418605	22.25276128101238	0.016040057912901428	4.367849352659725
661	frozenset({815})	frozenset({287, 31})	0.012032085561497326	0.009441844919786096	0.009441844919786096	0.7847222222222222	83.11111111111111	0.009328239833852841	4.601302397791962
28	frozenset({34, 228})	frozenset({431})	0.024565508021390375	0.09617312834224599	0.024565508021390375	1.0	10.397914856646395	0.022202966265656727	inf
1014	frozenset({185, 431})	frozenset({768})	0.014288101604278075	0.008856951871657755	0.008856951871657755	0.6198830409356726	69.98830409356725	0.008730402843411308	2.60746863430687
1459	frozenset({16, 912})	frozenset({595})	0.00810494652406417	0.022727272727272728	0.00810494652406417	1.0	44.0	0.007920743193971803	inf
1170	frozenset({214, 735})	frozenset({41})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
1199	frozenset({41, 735})	frozenset({965})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
1452	frozenset({595})	frozenset({287})	0.022727272727272728	0.037098930481283425	0.00810494652406417	0.3566176470588235	9.61261261261261	0.007261789013125911	1.4966233766233765
251	frozenset({18, 1046})	frozenset({285})	0.019886363636363636	0.013953877005347594	0.013953877005347594	0.7016806722689076	50.28571428571429	0.013676385133082159	3.305337708066582
54	frozenset({209})	frozenset({479})	0.027406417112299464	0.018967245989304812	0.01821524064171123	0.6646341463414634	35.041151821209844	0.017695416386656754	2.9252613028682553
899	frozenset({95})	frozenset({801, 332})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
417	frozenset({1003})	frozenset({378})	0.02540106951871658	0.027072192513368985	0.012115641711229946	0.47697368421052627	17.618583495776477	0.011427979067173782	1.8601890155719234
1099	frozenset({226})	frozenset({450})	0.008689839572192513	0.008689839572192513	0.008689839572192513	1.0	115.07692307692308	0.00861432626040207	inf
1197	frozenset({965})	frozenset({41})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
17	frozenset({25})	frozenset({944, 801})	0.08121657754010696	0.07779077540106952	0.03375668449197861	0.4156378600823045	5.343022459146102	0.027438783949712605	1.5781467716728177
326	frozenset({9, 899})	frozenset({185})	0.013201871657754011	0.022142379679144383	0.013201871657754011	1.0	45.1622641509434	0.012909550803032686	inf
1283	frozenset({252})	frozenset({1028, 599})	0.016711229946524065	0.017045454545454544	0.008355614973262033	0.5	29.333333333333336	0.008070764462809918	1.9659090909090908
178	frozenset({930})	frozenset({34})	0.016042780748663103	0.037015374331550804	0.016042780748663103	1.0	27.015801354401805	0.015448951213932341	inf
83	frozenset({479})	frozenset({209, 953})	0.018967245989304812	0.01821524064171123	0.01821524064171123	0.960352422907489	52.72246696035243	0.01786974769170551	24.762793374925742
1383	frozenset({563})	frozenset({944, 25})	0.008188502673796791	0.056567513368983954	0.008188502673796791	1.0	17.677991137370753	0.0077252994393248306	inf
322	frozenset({185})	frozenset({899})	0.022142379679144383	0.02815842245989305	0.013201871657754011	0.5962264150943397	21.17399921616931	0.012578377176481312	2.406897364935779
151	frozenset({471})	frozenset({944, 228})	0.02289438502673797	0.02331216577540107	0.016293449197860962	0.7116788321167883	30.52821599560474	0.015759731498791785	3.387499576930887
974	frozenset({627})	frozenset({379, 1047})	0.008856951871657755	0.008856951871657755	0.008856951871657755	1.0	112.90566037735849	0.008778506275200893	inf
285	frozenset({25, 591})	frozenset({362})	0.01328542780748663	0.01328542780748663	0.01328542780748663	1.0	75.27044025157232	0.013108925215458691	inf
1574	frozenset({32})	frozenset({680})	0.05731951871657754	0.008021390374331552	0.008021390374331552	0.13994169096209913	17.44606413994169	0.007561608138637079	1.1533852986495061
677	frozenset({815})	frozenset({31, 599})	0.012032085561497326	0.024983288770053475	0.009441844919786096	0.7847222222222222	31.40988480118915	0.009141243851697217	4.529109884422977
1431	frozenset({696, 207})	frozenset({411})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
1307	frozenset({252})	frozenset({16})	0.016711229946524065	0.03877005347593583	0.008355614973262033	0.5	12.89655172413793	0.007707719694586634	1.9224598930481283
812	frozenset({44, 214})	frozenset({1035})	0.009107620320855615	0.01821524064171123	0.009107620320855615	1.0	54.89908256880734	0.008941722825037891	inf
1258	frozenset({18, 859})	frozenset({285})	0.019134358288770054	0.013953877005347594	0.008439171122994653	0.44104803493449785	31.60756216823994	0.008172172640856902	1.7640981419201205
652	frozenset({31, 815})	frozenset({969})	0.009441844919786096	0.009441844919786096	0.009441844919786096	1.0	105.91150442477877	0.009352696484296805	inf
957	frozenset({78})	frozenset({859})	0.008856951871657755	0.06366978609625669	0.008856951871657755	1.0	15.706036745406823	0.008293031640524464	inf
26	frozenset({34})	frozenset({801, 228})	0.037015374331550804	0.06074532085561497	0.024565508021390375	0.6636568848758465	10.925234660514624	0.022316997231029628	2.7925491467178696
1343	frozenset({1002})	frozenset({859, 599})	0.021557486631016042	0.02615307486631016	0.008188502673796791	0.3798449612403101	14.523912128191792	0.007624708112006348	1.5703281667780749
243	frozenset({465})	frozenset({944})	0.014288101604278075	0.19493649732620322	0.014288101604278075	1.0	5.129875696528075	0.011502829124099202	inf
1385	frozenset({696, 45})	frozenset({411})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
213	frozenset({677})	frozenset({228})	0.01871657754010695	0.12842580213903743	0.01579211229946524	0.8437500000000001	6.569941444372155	0.013388420815579515	5.578074866310164
1138	frozenset({214})	frozenset({539, 735})	0.02331216577540107	0.008522727272727272	0.008522727272727272	0.3655913978494624	42.89605734767026	0.008324044041686922	1.562837057010786
1264	frozenset({285})	frozenset({599})	0.013953877005347594	0.10736965240641712	0.008439171122994653	0.6047904191616766	5.632787343600736	0.006940948199208585	2.25862527345649
1536	frozenset({517, 1007})	frozenset({292})	0.008021390374331552	0.008021390374331552	0.008021390374331552	1.0	124.66666666666666	0.007957047670794132	inf
1055	frozenset({18})	frozenset({672})	0.1459725935828877	0.008689839572192513	0.008689839572192513	0.05953062392673154	6.850601030337722	0.007421361152020361	1.0540589472108215
408	frozenset({296})	frozenset({599})	0.021808155080213904	0.10736965240641712	0.012199197860962567	0.5593869731800766	5.209916961104402	0.009857663830374761	2.0258827888863054
1356	frozenset({45, 1045})	frozenset({696})	0.011697860962566845	0.014705882352941176	0.008188502673796791	0.7	47.599999999999994	0.00801647530670022	3.284313725490196
1524	frozenset({292})	frozenset({517})	0.008021390374331552	0.008021390374331552	0.008021390374331552	1.0	124.66666666666666	0.007957047670794132	inf
1417	frozenset({365})	frozenset({25, 563})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
424	frozenset({9, 378})	frozenset({601})	0.012115641711229946	0.014455213903743316	0.012115641711229946	1.0	69.17919075144509	0.011940507518713003	inf
1097	frozenset({672})	frozenset({944, 18})	0.008689839572192513	0.05706885026737968	0.008689839572192513	1.0	17.52269399707174	0.008193920418799508	inf
859	frozenset({44})	frozenset({867})	0.03835227272727273	0.009107620320855615	0.009107620320855615	0.2374727668845316	26.074074074074073	0.008758322382413709	1.2994845779220778
1042	frozenset({379})	frozenset({859})	0.008856951871657755	0.06366978609625669	0.008856951871657755	1.0	15.706036745406823	0.008293031640524464	inf
793	frozenset({947})	frozenset({576})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
186	frozenset({228, 431})	frozenset({930})	0.08188502673796791	0.016042780748663103	0.016042780748663103	0.19591836734693882	12.212244897959184	0.014729117218107468	1.223703140693287
1004	frozenset({78})	frozenset({627, 1047})	0.008856951871657755	0.008856951871657755	0.008856951871657755	1.0	112.90566037735849	0.008778506275200893	inf
451	frozenset({605})	frozenset({859})	0.011697860962566845	0.06366978609625669	0.011697860962566845	1.0	15.706036745406823	0.010953060657296463	inf
692	frozenset({31, 287})	frozenset({969})	0.009441844919786096	0.009441844919786096	0.009441844919786096	1.0	105.91150442477877	0.009352696484296805	inf
191	frozenset({431})	frozenset({930})	0.09617312834224599	0.016042780748663103	0.016042780748663103	0.16681146828844484	10.397914856646395	0.014499896336755413	1.1809538679439926
305	frozenset({362})	frozenset({944})	0.01328542780748663	0.19493649732620322	0.01328542780748663	1.0	5.129875696528075	0.010695613045215047	inf
1523	frozenset({905})	frozenset({680})	0.01612633689839572	0.008021390374331552	0.008021390374331552	0.49740932642487057	62.010362694300525	0.007892034730761532	1.9737306356469488
541	frozenset({611})	frozenset({8, 241})	0.011196524064171123	0.011196524064171123	0.011196524064171123	1.0	89.3134328358209	0.01107116191305156	inf
487	frozenset({241})	frozenset({8})	0.02030414438502674	0.011196524064171123	0.011196524064171123	0.5514403292181069	49.25102880658436	0.010969188222961767	2.204396739930334
1284	frozenset({801, 1028})	frozenset({252})	0.012616978609625669	0.016711229946524065	0.008355614973262033	0.6622516556291391	39.629139072847686	0.008144769742486202	2.9113059662367626
197	frozenset({431})	frozenset({228, 677})	0.09617312834224599	0.01579211229946524	0.01579211229946524	0.16420503909643788	10.397914856646395	0.014273335456493608	1.1775709758246524
62	frozenset({953})	frozenset({705})	0.022393048128342245	0.01821524064171123	0.01821524064171123	0.8134328358208955	44.65671641791045	0.017807345881352056	5.262366310160428
670	frozenset({969})	frozenset({31})	0.009441844919786096	0.07946189839572193	0.009441844919786096	1.0	12.584647739221872	0.00869157799810189	inf
807	frozenset({842})	frozenset({337})	0.027322860962566847	0.009608957219251337	0.009274732620320856	0.3394495412844037	35.32636617471081	0.009012188418224	1.4993419953208555
361	frozenset({34})	frozenset({296})	0.037015374331550804	0.021808155080213904	0.012449866310160427	0.3363431151241535	15.422813800022487	0.011642629286385799	1.4739421336716505
175	frozenset({801, 431})	frozenset({930})	0.04712566844919786	0.016042780748663103	0.016042780748663103	0.34042553191489366	21.21985815602837	0.015286753982098432	1.4918061066068657
394	frozenset({843})	frozenset({1002, 228})	0.012366310160427808	0.016794786096256686	0.012366310160427808	1.0	59.54228855721393	0.012158620626483457	inf
1132	frozenset({965})	frozenset({539, 735})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
466	frozenset({241})	frozenset({611})	0.02030414438502674	0.011196524064171123	0.011196524064171123	0.5514403292181069	49.25102880658436	0.010969188222961767	2.204396739930334
1407	frozenset({45})	frozenset({1045, 207})	0.011781417112299465	0.008188502673796791	0.008188502673796791	0.6950354609929078	84.87943262411348	0.008092030508271612	3.252219095883597
1238	frozenset({859})	frozenset({285})	0.06366978609625669	0.013953877005347594	0.008439171122994653	0.1325459317585302	9.49886054662329	0.007550730758850697	1.1367127771889942
1298	frozenset({183})	frozenset({607})	0.019217914438502674	0.008355614973262033	0.008355614973262033	0.43478260869565216	52.03478260869565	0.00819503747962481	1.7544477581242286
90	frozenset({539})	frozenset({214})	0.02331216577540107	0.02331216577540107	0.01763034759358289	0.7562724014336918	32.44110430235994	0.01708689052044311	4.007292731597987
712	frozenset({969})	frozenset({599})	0.009441844919786096	0.10736965240641712	0.009441844919786096	1.0	9.3136186770428	0.008428077312673367	inf
115	frozenset({1002})	frozenset({228, 599})	0.021557486631016042	0.017212566844919786	0.016794786096256686	0.7790697674418605	45.26168435312712	0.016423726416611856	4.448406276386153
36	frozenset({34})	frozenset({228})	0.037015374331550804	0.12842580213903743	0.024565508021390375	0.6636568848758465	5.16762888626814	0.019811778881384228	2.5913246285396405
344	frozenset({905})	frozenset({228})	0.01612633689839572	0.12842580213903743	0.012867647058823529	0.7979274611398964	6.213139788498556	0.010796609307082702	4.313174876593996
1186	frozenset({956, 228})	frozenset({34})	0.008522727272727272	0.037015374331550804	0.008522727272727272	1.0	27.015801354401805	0.008207255332401554	inf
1228	frozenset({539, 214})	frozenset({41})	0.01763034759358289	0.008522727272727272	0.008522727272727272	0.48341232227488146	56.72037914691943	0.008372468628463782	1.9192816930775642
220	frozenset({696})	frozenset({1045})	0.014705882352941176	0.022476604278074866	0.014705882352941176	1.0	44.4907063197026	0.014375344054734193	inf
1456	frozenset({912})	frozenset({595})	0.01763034759358289	0.022727272727272728	0.00810494652406417	0.45971563981042646	20.227488151658765	0.007704256806028196	1.8088118022328548
1331	frozenset({207})	frozenset({1045})	0.011614304812834224	0.022476604278074866	0.008188502673796791	0.7050359712230216	31.367548340509753	0.007927452540553777	3.314042731837747
502	frozenset({995, 846})	frozenset({8})	0.01311831550802139	0.011196524064171123	0.011196524064171123	0.8535031847133757	76.22929936305732	0.011049644528904171	6.749658509648915
820	frozenset({867})	frozenset({539, 44})	0.009107620320855615	0.009107620320855615	0.009107620320855615	1.0	109.79816513761467	0.009024671572946752	inf
616	frozenset({912, 228})	frozenset({431})	0.009525401069518716	0.09617312834224599	0.009525401069518716	1.0	10.397914856646395	0.008609313449948525	inf
311	frozenset({591})	frozenset({801, 362})	0.01328542780748663	0.01328542780748663	0.01328542780748663	1.0	75.27044025157232	0.013108925215458691	inf
1499	frozenset({801, 287})	frozenset({16})	0.016794786096256686	0.03877005347593583	0.00810494652406417	0.48258706467661683	12.447418082003772	0.007453811768995395	1.8577617235705468
1546	frozenset({680})	frozenset({431})	0.008021390374331552	0.09617312834224599	0.008021390374331552	1.0	10.397914856646395	0.007249948168377707	inf
1372	frozenset({944, 563})	frozenset({365})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
1088	frozenset({226})	frozenset({672, 18})	0.008689839572192513	0.008689839572192513	0.008689839572192513	1.0	115.07692307692308	0.00861432626040207	inf
1322	frozenset({16})	frozenset({801, 1028})	0.03877005347593583	0.012616978609625669	0.008355614973262033	0.21551724137931033	17.081525462434346	0.007866454037862108	1.2586420932009166
4	frozenset({32})	frozenset({431})	0.05731951871657754	0.09617312834224599	0.05731951871657754	1.0	10.397914856646395	0.05180692128653236	inf
97	frozenset({18, 599})	frozenset({1002})	0.032754010695187165	0.021557486631016042	0.017129010695187165	0.5229591836734694	24.258819806992566	0.01642291654751351	2.0510666590408646
860	frozenset({1035})	frozenset({44})	0.01821524064171123	0.03835227272727273	0.009107620320855615	0.5	13.037037037037036	0.008409024443971803	1.9232954545454546
404	frozenset({843})	frozenset({228})	0.012366310160427808	0.12842580213903743	0.012366310160427808	1.0	7.7865972674040345	0.010778156858574738	inf
567	frozenset({32, 431})	frozenset({909})	0.05731951871657754	0.01044451871657754	0.01044451871657754	0.18221574344023322	17.44606413994169	0.00984584393051703	1.2100446705176964
921	frozenset({332})	frozenset({801, 562})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
1438	frozenset({1045, 207})	frozenset({411})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
237	frozenset({944, 266})	frozenset({465})	0.014288101604278075	0.014288101604278075	0.014288101604278075	1.0	69.98830409356725	0.014083951756823901	inf
550	frozenset({909})	frozenset({431})	0.01044451871657754	0.09617312834224599	0.01044451871657754	1.0	10.397914856646395	0.009440036677575137	inf
856	frozenset({539})	frozenset({44})	0.02331216577540107	0.03835227272727273	0.009107620320855615	0.3906810035842294	10.186645426788797	0.00821354578117404	1.5782336229946525
1011	frozenset({1047})	frozenset({859, 78})	0.011363636363636364	0.008856951871657755	0.008856951871657755	0.7794117647058824	88.0	0.008756304691298008	4.493181818181818
1156	frozenset({965})	frozenset({735})	0.008522727272727272	0.01579211229946524	0.008522727272727272	1.0	63.32275132275132	0.008388135406538648	inf
663	frozenset({815})	frozenset({31})	0.012032085561497326	0.07946189839572193	0.009441844919786096	0.7847222222222222	9.875452739806052	0.008485752559409762	4.276047955839227
915	frozenset({332})	frozenset({562})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
375	frozenset({843})	frozenset({1002, 18})	0.012366310160427808	0.017129010695187165	0.012366310160427808	1.0	58.38048780487805	0.012154487501429839	inf
1308	frozenset({595})	frozenset({252})	0.022727272727272728	0.016711229946524065	0.008355614973262033	0.36764705882352944	22.0	0.007975814292659212	1.554968287526427
696	frozenset({969})	frozenset({287})	0.009441844919786096	0.037098930481283425	0.009441844919786096	1.0	26.954954954954953	0.009091562571491893	inf
378	frozenset({843, 599})	frozenset({1002})	0.012366310160427808	0.021557486631016042	0.012366310160427808	1.0	46.38759689922481	0.012099723594469388	inf
257	frozenset({859, 599})	frozenset({1046})	0.02615307486631016	0.025651737967914437	0.013619652406417113	0.5207667731629393	20.301422609817777	0.012948780582891275	2.033140040106952
419	frozenset({9})	frozenset({601})	0.07494986631016043	0.014455213903743316	0.012115641711229946	0.1616499442586399	11.182812328828915	0.011032225361659612	1.1755766929898168
862	frozenset({867})	frozenset({214})	0.009107620320855615	0.02331216577540107	0.009107620320855615	1.0	42.89605734767025	0.008895301966116417	inf
420	frozenset({9})	frozenset({378})	0.07494986631016043	0.027072192513368985	0.012115641711229946	0.1616499442586399	5.971069545948772	0.010086584501630014	1.1605269193025372
1079	frozenset({944, 18})	frozenset({226})	0.05706885026737968	0.008689839572192513	0.008689839572192513	0.15226939970717424	17.52269399707174	0.008193920418799508	1.1693693256859974
1310	frozenset({16, 1028})	frozenset({252})	0.008355614973262033	0.016711229946524065	0.008355614973262033	1.0	59.839999999999996	0.008215982370099231	inf
699	frozenset({287, 599})	frozenset({31})	0.009441844919786096	0.07946189839572193	0.009441844919786096	1.0	12.584647739221872	0.00869157799810189	inf
1126	frozenset({539})	frozenset({965})	0.02331216577540107	0.008522727272727272	0.008522727272727272	0.3655913978494624	42.89605734767026	0.008324044041686922	1.562837057010786
